ticker,name,sector,industry,date,close,chg20,volume,score,passed,uptrend
TEVA,梯瓦制药,医疗保健,生物科技：制药,2026-08-27,37.62,6.2,187593809,1.0,uptrend,7/8
WEN,温迪,非必需消费,餐饮,2026-08-27,7.82,6.2,87646826,1.0,uptrend,5/8
HASI,"Ha Sustainable Infrastructure Capital, Inc.",金融,Finance/Investors Services,2026-08-27,40.27,6.1,37827126,1.0,uptrend,7/8
KT,韩国电信,Telecommunications,电信设备,2026-08-27,19.6,6.1,32773300,1.0,uptrend,7/8
ZD,"Ziff Davis, Inc.",Telecommunications,电信设备,2026-08-27,55.82,6.1,33499281,1.0,uptrend,6/8
HCA,HCA医疗,医疗保健,医院/护理管理,2026-08-27,419.34,6.0,490194465,1.0,uptrend,7/8
HSIC,亨利香恩服务,医疗保健,医疗专科,2026-08-27,90.28,6.0,104365135,1.0,uptrend,7/8
PPC,Pilgrim'S Pride Corporation,必需消费,Meat/Poultry/Fish,2026-08-27,31.11,6.0,48574671,1.0,uptrend,5/8
QRVO,"Qorvo, Inc.",科技,半导体,2026-08-27,96.18,6.0,96968884,1.0,uptrend,6/8
THC,泰尼特保健,医疗保健,医院/护理管理,2026-08-27,267.75,5.9,212932493,1.0,uptrend,8/8
AFRM,"Affirm Holdings, Inc.",金融,金融：消费服务,2026-08-27,77.49,5.8,233958227,1.0,uptrend,5/8
MCO,穆迪,金融,金融：消费服务,2026-08-27,509.02,5.8,345256207,1.0,uptrend,6/8
MEDP,"Medpace Holdings, Inc.",医疗保健,生物科技：商业物理与生物研究,2026-08-27,611.57,5.8,121550760,1.0,uptrend,7/8
OVV,Ovintiv Inc. (De),能源,油气生产,2026-08-27,65.18,5.8,212290637,1.0,uptrend,7/8
OXY,西方石油,能源,油气生产,2026-08-27,59.17,5.8,467018404,1.0,uptrend,7/8
STT,道富银行,金融,大型银行,2026-08-27,193.37,5.8,261776136,1.0,uptrend,7/8
ABT,雅培,医疗保健,生物科技：制药,2026-08-27,111.59,5.7,853158322,1.0,uptrend,8/8
MEOH,梅思恩,工业,Major Chemicals,2026-08-27,58.33,5.7,38552714,1.0,uptrend,6/8
SONY,索尼,必需消费,消费电子/家电,2026-08-27,24.07,5.7,108031280,1.0,uptrend,7/8
TRU,环联,金融,金融：消费服务,2026-08-27,84.67,5.7,140854533,1.0,uptrend,7/8
UGI,UGI公用事业,公用事业,天然气分销,2026-08-27,38.23,5.7,93614660,1.0,uptrend,6/8
UHS,环球健康,医疗保健,医院/护理管理,2026-08-27,172.58,5.7,117852033,1.0,uptrend,6/8
ARCC,阿瑞斯资本,金融,金融：消费服务,2026-08-27,19.88,5.6,78051591,1.0,uptrend,7/8
DINO,霍利辛克莱公司,能源,天然气分销,2026-08-27,97.0,5.6,232736618,1.0,uptrend,7/8
NEXA,Nexa Resources S.A.,基础材料,金属矿业,2026-08-27,13.9,5.6,10782267,1.0,uptrend,6/8
OLED,Universal Display Corporation,科技,Electrical Products,2026-08-27,84.85,5.6,67260994,1.0,uptrend,5/8
QGEN,快而精医药,医疗保健,生物科技：生物制品,2026-08-27,43.74,5.5,147585872,1.0,uptrend,8/8
AVTR,"Avantor, Inc.",工业,生物科技：实验室分析仪器,2026-08-27,14.61,5.4,96767583,1.0,uptrend,7/8
CPB,金宝汤,必需消费,包装食品,2026-08-27,23.28,5.4,122321743,1.0,uptrend,6/8
LYB,利安德巴塞尔,工业,Major Chemicals,2026-08-27,63.06,5.4,264209192,1.0,uptrend,6/8
CNQ,加拿大自然资源,能源,油气生产,2026-08-27,49.77,5.3,284920087,1.0,uptrend,7/8
RDVT,"Red Violet, Inc.",科技,计算机软件：成品软件,2026-08-27,72.0,5.3,20666257,1.0,uptrend,7/8
RPRX,Royalty Pharma Plc,医疗保健,生物科技：制药,2026-08-27,61.92,5.3,159810215,1.0,uptrend,7/8
RRC,山脉资源,能源,油气生产,2026-08-27,41.64,5.3,90715611,1.0,uptrend,7/8
EPC,Edgewell Personal Care Company,非必需消费,包装商品/化妆品,2026-08-27,28.67,5.2,16605582,1.0,uptrend,6/8
TRMD,Torm Plc,非必需消费,海上运输,2026-08-27,31.8,5.2,17570585,1.0,uptrend,8/8
ASML,阿斯麦,科技,工业机械/零部件,2026-08-27,1735.01,5.1,2105138440,1.0,uptrend,5/8
CHD,丘奇&德怀特,非必需消费,包装商品/化妆品,2026-08-27,102.37,5.1,179720387,1.0,uptrend,6/8
CLDX,塞德斯医疗,医疗保健,生物科技：体外/体内诊断,2026-08-27,40.46,5.1,35766058,1.0,uptrend,5/8
CME,芝加哥商品交易所,金融,投资银行/经纪服务,2026-08-27,280.94,5.1,489396074,1.0,uptrend,7/8
ETD,伊森艾伦室内装饰,非必需消费,Home Furnishings,2026-08-27,23.41,5.1,12497453,1.0,uptrend,8/8
SPGI,标普全球,金融,金融：消费服务,2026-08-27,435.39,5.1,764672535,1.0,uptrend,5/8
Z,"Zillow Group, Inc.",非必需消费,商业服务,2026-08-27,35.43,5.1,137453286,1.0,uptrend,6/8
BEN,富兰克林资源,金融,投资管理,2026-08-27,34.82,5.0,134704077,1.0,uptrend,7/8
MDT,美敦力,医疗保健,生物科技：电子医疗设备,2026-08-27,89.97,5.0,603524281,1.0,uptrend,8/8
PH,派克汉尼汾,工业,Metal Fabrications,2026-08-27,1011.2,5.0,702446930,1.0,uptrend,5/8
QSR,餐饮品牌国际,非必需消费,餐饮,2026-08-27,78.07,5.0,182581729,1.0,uptrend,7/8
USPH,派克汉尼汾,医疗保健,医疗/护理服务,2026-08-27,1011.2,5.0,702446930,1.0,uptrend,5/8
MTCH,"Match Group, Inc.",科技,计算机软件：编程与数据处理,2026-08-27,41.22,4.9,135647736,1.0,uptrend,6/8
RLI,RLI保险,金融,财产意外险,2026-08-27,64.22,4.9,41125003,1.0,uptrend,7/8
TREX,"Trex Company, Inc.",基础材料,林产品,2026-08-27,46.07,4.9,88471245,1.0,uptrend,5/8
VALE,淡水河谷,基础材料,金属矿业,2026-08-27,15.31,4.9,368069306,1.0,uptrend,6/8
BKNG,Booking Holdings Inc. Common Stock,非必需消费,Transportation Services,2026-08-27,202.56,4.8,1133670922,1.0,uptrend,5/8
CVX,雪佛龙,能源,综合石油公司,2026-08-27,199.77,4.8,1589072141,1.0,uptrend,7/8
GDS,万国数据,科技,计算机软件：编程与数据处理,2026-08-27,33.51,4.8,62418097,1.0,uptrend,5/8
ZBH,齐默巴奥米特控股,医疗保健,工业特种品,2026-08-27,99.48,4.8,221606011,1.0,uptrend,7/8
CVI,CVR能源,能源,综合石油公司,2026-08-27,39.76,4.7,32625034,1.0,uptrend,8/8
DDS,狄乐百货,非必需消费,Department/Specialty Retail Stores,2026-08-27,630.71,4.7,92690939,1.0,uptrend,7/8
JLL,仲量联行,金融,房地产,2026-08-27,378.75,4.7,112638868,1.0,uptrend,7/8
SOLV,Solventum Corporation,医疗保健,医疗/牙科器械,2026-08-27,90.93,4.7,105048934,1.0,uptrend,7/8
BVS,Bioventus Inc.,医疗保健,医疗/牙科器械,2026-08-27,13.79,4.6,11525154,1.0,uptrend,5/8
CLMT,卡路美,能源,综合石油公司,2026-08-27,45.77,4.6,55877257,1.0,uptrend,5/8
CVE,Cenovus能源,能源,油气生产,2026-08-27,31.71,4.6,211472990,1.0,uptrend,8/8
MZTI,The Marzetti Company,必需消费,包装食品,2026-08-27,112.53,4.6,39078929,1.0,uptrend,6/8
NSC,诺福克南方,工业,铁路运输,2026-08-27,347.93,4.6,398196689,1.0,uptrend,7/8
WMB,威廉姆斯,公用事业,天然气分销,2026-08-27,74.19,4.6,471237716,1.0,uptrend,6/8
BHC,Bausch Health Companies Inc.,医疗保健,生物科技：制药,2026-08-27,6.3,4.5,32719709,1.0,uptrend,5/8
MLKN,"Millerknoll, Inc.",非必需消费,Office Equipment/Supplies/Services,2026-08-27,23.49,4.5,12768299,1.0,uptrend,5/8
OBDC,Blue Owl Capital Corporation,金融,多元化金融服务,2026-08-27,11.28,4.5,48822431,1.0,uptrend,5/8
SNY,赛诺菲安万特,医疗保健,生物科技：制药,2026-08-27,44.84,4.5,111097855,1.0,uptrend,7/8
TAK,武田制药,医疗保健,生物科技：制药,2026-08-27,18.03,4.5,53229807,1.0,uptrend,7/8
ULTA,犹他美容,非必需消费,其他专卖店,2026-08-27,540.1,4.5,333462743,1.0,uptrend,6/8
BEKE,贝壳,金融,房地产,2026-08-27,17.73,4.4,58888063,1.0,uptrend,8/8
DGX,奎斯特诊疗,医疗保健,医疗专科,2026-08-27,244.61,4.4,189020053,1.0,uptrend,8/8
IDT,万威,Telecommunications,电信设备,2026-08-27,68.85,4.4,11134262,1.0,uptrend,7/8
JNJ,强生,医疗保健,生物科技：制药,2026-08-27,265.77,4.4,1705454162,1.0,uptrend,7/8
NDAQ,纳斯达克,金融,投资银行/经纪服务,2026-08-27,99.35,4.4,257350672,1.0,uptrend,7/8
VNOM,"Viper Energy, Inc.",能源,油气生产,2026-08-27,44.67,4.4,72101230,1.0,uptrend,7/8
CNX,康索尔能源,能源,油气生产,2026-08-27,36.11,4.3,49530459,1.0,uptrend,6/8
COAG,"Hemab Therapeutics Holdings, Inc.",医疗保健,生物科技：生物制品,2026-08-27,49.49,4.3,16841108,1.0,uptrend,5/7
INSW,"International Seaways, Inc.",非必需消费,海上运输,2026-08-27,99.26,4.3,48199799,1.0,uptrend,7/8
MOS,美国美盛,工业,Agricultural Chemicals,2026-08-27,23.76,4.3,190902048,1.0,uptrend,7/8
NKTR,内克塔治疗,医疗保健,生物科技：制药,2026-08-27,74.55,4.3,42591543,1.0,uptrend,7/8
NUVB,Nuvation Bio Inc.,医疗保健,生物科技：制药,2026-08-27,6.99,4.3,37565789,1.0,uptrend,7/8
PK,Park Hotels & Resorts Inc.,非必需消费,酒店/度假村,2026-08-27,15.71,4.3,63500177,1.0,uptrend,7/8
TFX,泰利福,医疗保健,医疗/牙科器械,2026-08-27,137.71,4.3,89155064,1.0,uptrend,7/8
AOS,A.O.史密斯,非必需消费,消费电子/家电,2026-08-27,61.95,4.2,85827720,1.0,uptrend,5/8
DK,Delek美国控股,能源,综合石油公司,2026-08-27,70.26,4.2,99977285,1.0,uptrend,8/8
EQT,EQT能源,能源,油气生产,2026-08-27,54.77,4.2,335572909,1.0,uptrend,7/8
ESNT,Essent Group Ltd.,金融,财产意外险,2026-08-27,69.27,4.2,38422101,1.0,uptrend,7/8
IRON,"Disc Medicine, Inc.",医疗保健,生物科技：制药,2026-08-27,82.55,4.2,26951279,1.0,uptrend,8/8
ANAB,"Anaptysbio, Inc.",医疗保健,生物科技：制药,2026-08-27,57.29,4.1,21072706,1.0,uptrend,5/8
BKR,贝克休斯,非必需消费,Oil and Gas Field Machinery,2026-08-27,62.11,4.1,388121670,1.0,uptrend,5/8
RACE,法拉利,工业,汽车制造,2026-08-27,414.04,4.1,188034992,1.0,uptrend,6/8
AWR,美洲国家水务,公用事业,Water Supply,2026-08-27,88.87,4.0,19482568,1.0,uptrend,7/8
BBT,Beacon Financial Corporation,金融,Banks,2026-08-27,31.54,4.0,23700726,1.0,uptrend,6/8
EPD,Enterprise Products Partners L.P.,公用事业,天然气分销,2026-08-27,39.05,4.0,115939781,1.0,uptrend,7/8
ICUI,ICU医疗,医疗保健,医疗/牙科器械,2026-08-27,175.1,4.0,56052136,1.0,uptrend,5/8
KGS,"Kodiak Gas Services, Inc.",公用事业,天然气分销,2026-08-27,60.16,4.0,101297996,1.0,uptrend,5/8
SYF,Synchrony Financial,金融,金融：消费服务,2026-08-27,79.93,4.0,248529756,1.0,uptrend,8/8
URBN,都市服饰,非必需消费,服装/鞋/配饰零售,2026-08-27,78.79,4.0,94143639,1.0,uptrend,6/8
BBVA,西班牙毕尔巴鄂银行,金融,商业银行,2026-08-27,28.69,3.9,49983547,1.0,uptrend,7/8
BNY,纽约梅隆银行,金融,大型银行,2026-08-27,162.24,3.9,371172982,1.0,uptrend,7/8
DE,迪尔股份,工业,工业机械/零部件,2026-08-27,622.66,3.9,719115326,1.0,uptrend,7/8
EE,"Excelerate Energy, Inc.",公用事业,Oil/Gas Transmission,2026-08-27,39.62,3.9,14577367,1.0,uptrend,6/8
INCY,因塞特,医疗保健,生物科技：商业物理与生物研究,2026-08-27,127.74,3.9,165746680,1.0,uptrend,6/8
SCHW,嘉信理财,金融,投资银行/经纪服务,2026-08-27,108.05,3.9,792385023,1.0,uptrend,7/8
SWK,美国史丹利公司,非必需消费,工业机械/零部件,2026-08-27,99.24,3.9,180743180,1.0,uptrend,5/8
USDE,迪尔股份,金融,金融：消费服务,2026-08-27,622.66,3.9,719115326,1.0,uptrend,7/8
V,Visa,非必需消费,商业服务,2026-08-27,379.66,3.9,2542153448,1.0,uptrend,8/8
VLTO,Veralto Corp,工业,Electrical Products,2026-08-27,98.37,3.9,131812628,1.0,uptrend,8/8
ACT,"Enact Holdings, Inc.",金融,专业保险,2026-08-27,49.04,3.8,16538951,1.0,uptrend,8/8
ALC,爱尔康,医疗保健,Ophthalmic Goods,2026-08-27,72.23,3.8,127095440,1.0,uptrend,5/8
BGC,"Bgc Group, Inc.",金融,投资银行/经纪服务,2026-08-27,12.1,3.8,32649345,1.0,uptrend,6/8
GNL,"Global Net Lease, Inc.",房地产,房地产投资信托(REITs),2026-08-27,9.13,3.8,24654705,1.0,uptrend,5/8
RGA,美国再保险集团,金融,人寿保险,2026-08-27,246.02,3.8,83449740,1.0,uptrend,7/8
RNR,Renaissancere Holdings Ltd.,金融,财产意外险,2026-08-27,330.41,3.8,79262706,1.0,uptrend,7/8
RSG,共和废品处理,公用事业,Environmental Services,2026-08-27,219.27,3.8,299201575,1.0,uptrend,5/8
VRTS,维德思投资,金融,投资管理,2026-08-27,167.23,3.8,21778476,1.0,uptrend,7/8
WOR,"Worthington Enterprises, Inc.",工业,Steel/Iron Ore,2026-08-27,57.79,3.8,12013256,1.0,uptrend,6/8
EMN,伊士曼化工,工业,Major Chemicals,2026-08-27,72.65,3.7,70543783,1.0,uptrend,6/8
TIGR,老虎证券,金融,投资银行/经纪服务,2026-08-27,5.06,3.7,12502692,1.0,uptrend,6/8
GEHC,GE医疗,医疗保健,Medical Electronics,2026-08-27,72.48,3.6,208760328,1.0,uptrend,6/8
SLM,学贷美,金融,金融：消费服务,2026-08-27,26.77,3.6,51709002,1.0,uptrend,5/8
CAH,卡地纳健康,医疗保健,Other Pharmaceuticals,2026-08-27,235.13,3.5,439128398,1.0,uptrend,6/8
COF,第一资本信贷,金融,大型银行,2026-08-27,216.67,3.5,670592709,1.0,uptrend,6/8
CPAY,"Corpay, Inc.",非必需消费,商业服务,2026-08-27,403.67,3.5,210842607,1.0,uptrend,5/8
LILAK,Liberty Latin America Ltd.,Telecommunications,有线及其他付费电视,2026-08-27,8.27,3.5,11512276,1.0,uptrend,6/8
AVTX,"Avalo Therapeutics, Inc.",医疗保健,生物科技：制药,2026-08-27,20.05,3.4,14067639,1.0,uptrend,7/8
BCAT,资本配置目标期限封闭基金-BlackRock,金融,Finance/Investors Services,2026-08-27,15.89,3.4,10097953,1.0,uptrend,7/8
DEO,帝亚吉欧,必需消费,饮料（生产/分销）,2026-08-27,92.09,3.4,123407366,1.0,uptrend,5/8
EQIX,易昆尼克斯,房地产,房地产投资信托(REITs),2026-08-27,1076.45,3.3,616575929,1.0,uptrend,7/8
NTR,Nutrien Ltd.,工业,Agricultural Chemicals,2026-08-27,73.06,3.3,188506139,1.0,uptrend,6/8
SW,Smurfit Westrock Plc,非必需消费,容器/包装,2026-08-27,48.63,3.3,214093187,1.0,uptrend,6/8
BMY,施贵宝,医疗保健,生物科技：制药,2026-08-27,66.95,3.2,720950516,1.0,uptrend,7/8
ICE,洲际交易所,金融,投资银行/经纪服务,2026-08-27,161.24,3.2,548608360,1.0,uptrend,7/8
INGR,宜瑞安,必需消费,包装食品,2026-08-27,103.5,3.2,67531091,1.0,uptrend,5/8
OTTR,奥特泰尔,公用事业,电力公用事业,2026-08-27,91.68,3.2,21582143,1.0,uptrend,6/8
CNO,康塞科,金融,Accident &Health Insurance,2026-08-27,55.16,3.1,38130841,1.0,uptrend,7/8
COR,"Cencora, Inc.",医疗保健,Other Pharmaceuticals,2026-08-27,321.23,3.1,468920433,1.0,uptrend,6/8
HSY,好时,必需消费,Specialty Foods,2026-08-27,181.32,3.1,220286154,1.0,uptrend,5/8
KFY,光辉国际咨询顾问,非必需消费,Diversified Commercial Services,2026-08-27,84.65,3.1,25362478,1.0,uptrend,7/8
LW,"Lamb Weston Holdings, Inc.",必需消费,包装食品,2026-08-27,54.8,3.1,66090923,1.0,uptrend,8/8
NMIH,Nmi Holdings Inc,金融,财产意外险,2026-08-27,44.8,3.1,19869763,1.0,uptrend,6/8
SAN,桑坦德银行,金融,商业银行,2026-08-27,14.55,3.1,300074400,1.0,uptrend,6/8
STNG,Scorpio Tankers Inc.,非必需消费,海上运输,2026-08-27,77.44,3.1,59196985,1.0,uptrend,5/8
VRSN,威瑞信,科技,电子数据处理服务,2026-08-27,294.73,3.1,210890103,1.0,uptrend,6/8
AMCR,Amcor Plc,非必需消费,Miscellaneous manufacturing industries,2026-08-27,46.52,3.0,186152155,1.0,uptrend,6/8
ARMK,爱玛客,非必需消费,餐饮,2026-08-27,58.88,3.0,155073900,1.0,uptrend,5/8
EPAC,Enerpac Tool Group Corp.,科技,工业机械/零部件,2026-08-27,37.5,3.0,10444071,1.0,uptrend,8/8
EQNR,Equinor Asa,能源,综合石油公司,2026-08-27,41.55,3.0,110415702,1.0,uptrend,8/8
VIST,Vista Energy S.A.B. De C.V.,能源,油气生产,2026-08-27,70.61,3.0,67001136,1.0,uptrend,7/8
WLY,约翰威立-A,非必需消费,Books,2026-08-27,54.04,3.0,19476468,1.0,uptrend,5/8
FSUN,Firstsun Capital Bancorp,金融,大型银行,2026-08-27,40.13,2.9,10351415,1.0,uptrend,7/8
HCI,HCI集团,金融,财产意外险,2026-08-27,186.88,2.9,30407999,1.0,uptrend,7/8
MCK,麦克森,医疗保健,Other Pharmaceuticals,2026-08-27,890.51,2.9,885450065,1.0,uptrend,8/8
SCSC,"Scansource, Inc.",科技,零售：电脑软件及外设,2026-08-27,58.1,2.9,18112342,1.0,uptrend,6/8
CDW,Cdw Corporation,非必需消费,目录/专业分销,2026-08-27,148.97,2.8,275569208,1.0,uptrend,5/8
OGS,"One Gas, Inc.",公用事业,Oil/Gas Transmission,2026-08-27,79.61,2.8,38560973,1.0,uptrend,6/8
VTOL,"Bristow Group, Inc.",非必需消费,Transportation Services,2026-08-27,45.86,2.8,10947496,1.0,uptrend,8/8
XP,Xp Inc.,金融,投资银行/经纪服务,2026-08-27,17.68,2.8,75943548,1.0,uptrend,6/8
CSX,CSX运输,工业,铁路运输,2026-08-27,51.54,2.7,496018210,1.0,uptrend,6/8
IMO,帝国石油,能源,综合石油公司,2026-08-27,132.22,2.7,64280861,1.0,uptrend,7/8
NU,Nu Holdings Ltd.,金融,金融：消费服务,2026-08-27,14.88,2.7,944619260,1.0,uptrend,6/8
XYZ,"Block, Inc.",科技,计算机软件：成品软件,2026-08-27,84.85,2.7,395787765,1.0,uptrend,7/8
GSL,环球租船,非必需消费,海上运输,2026-08-27,44.99,2.6,16763634,1.0,uptrend,7/8
MTG,Mgic Investment Corporation,金融,财产意外险,2026-08-27,31.08,2.6,48392078,1.0,uptrend,7/8
STC,Stewart Information Services Corporation,金融,专业保险,2026-08-27,69.93,2.6,12166296,1.0,uptrend,6/8
ASC,Ardmore Shipping Corporation,非必需消费,海上运输,2026-08-27,17.66,2.5,10617942,1.0,uptrend,8/8
COKE,可口可乐装瓶,必需消费,饮料（生产/分销）,2026-08-27,194.6,2.5,88263898,1.0,uptrend,7/8
GNK,根科船务贸易,非必需消费,海上运输,2026-08-27,25.81,2.5,15194169,1.0,uptrend,7/8
HTO,H2O America,公用事业,Water Supply,2026-08-27,63.1,2.5,20555108,1.0,uptrend,5/8
JOYY,欢聚,科技,电子数据处理服务,2026-08-27,74.83,2.5,23337598,1.0,uptrend,8/8
MA,万事达,非必需消费,商业服务,2026-08-27,591.73,2.5,1726965688,1.0,uptrend,7/8
NCI,思宏国际,非必需消费,服装,2026-08-27,12.36,2.5,10277854,1.0,uptrend,5/8
SR,Spire Inc.,公用事业,Oil/Gas Transmission,2026-08-27,82.54,2.5,38348322,1.0,uptrend,7/8
AMP,阿莫斯莱斯金融,金融,投资管理,2026-08-27,555.77,2.4,216633870,1.0,uptrend,6/8
ATAI,Ataibeckley Inc.,医疗保健,生物科技：制药,2026-08-27,7.35,2.4,51401923,1.0,uptrend,7/8
ECL,艺康集团,非必需消费,包装商品/化妆品,2026-08-27,285.91,2.4,412436091,1.0,uptrend,8/8
EDU,新东方,房地产,Other Consumer Services,2026-08-27,57.94,2.4,46933851,1.0,uptrend,6/8
GSAT,全球星,非必需消费,电信设备,2026-08-27,82.05,2.4,72997353,1.0,uptrend,5/8
MELI,美客多,非必需消费,商业服务,2026-08-27,1930.75,2.4,938996392,1.0,uptrend,7/8
OMF,"Onemain Holdings, Inc.",金融,金融：消费服务,2026-08-27,63.89,2.4,54375473,1.0,uptrend,6/8
UGP,Ultrapar Participacoes Sa,公用事业,Oil/Gas Transmission,2026-08-27,6.42,2.4,19676613,1.0,uptrend,7/8
FWONA,Liberty Media Corporation - Series A Liberty Formula One,工业,广播电视,2026-08-27,94.09,2.3,12429258,1.0,uptrend,7/8
WSM,"Williams-Sonoma, Inc.",非必需消费,Home Furnishings,2026-08-27,238.4,2.2,252558706,1.0,uptrend,5/8
CNS,科恩-斯蒂尔斯金融,金融,投资管理,2026-08-27,82.63,2.1,19115296,1.0,uptrend,5/8
CWEN,"Clearway Energy, Inc.",公用事业,电力公用事业,2026-08-27,32.4,2.1,37300983,1.0,uptrend,5/8
FWONK,Liberty Media Corporation - Series C Liberty Formula One,工业,广播电视,2026-08-27,102.09,2.1,201414323,1.0,uptrend,7/8
NTRS,北方信托,金融,大型银行,2026-08-27,186.27,2.1,196190270,1.0,uptrend,6/8
PAY,"Paymentus Holdings, Inc.",非必需消费,商业服务,2026-08-27,35.61,2.1,53174865,1.0,uptrend,5/8
XERS,Xeris制药,医疗保健,生物科技：制药,2026-08-27,8.6,2.1,14726255,1.0,uptrend,5/8
AVY,艾利丹尼森,非必需消费,容器/包装,2026-08-27,178.34,2.0,133246122,1.0,uptrend,6/8
DRI,达登饭店,非必需消费,餐饮,2026-08-27,211.13,2.0,216843889,1.0,uptrend,5/8
GAP,"Gap, Inc. (The)",非必需消费,服装/鞋/配饰零售,2026-08-27,20.79,2.0,135474150,1.0,uptrend,5/8
HMC,本田汽车,工业,汽车制造,2026-08-27,31.33,2.0,33317499,1.0,uptrend,5/8
KFRC,K力,非必需消费,专业服务,2026-08-27,57.92,2.0,13857494,1.0,uptrend,5/8
KNSA,"Kiniksa Pharmaceuticals International, Plc",医疗保健,生物科技：制药,2026-08-27,79.8,2.0,37182929,1.0,uptrend,6/8
MMM,3M Company,医疗保健,医疗/牙科器械,2026-08-27,178.83,2.0,477098929,1.0,uptrend,5/8
BZH,贝哲房屋,非必需消费,住宅建设,2026-08-27,33.22,1.9,32082250,1.0,uptrend,7/8
DX,德尼克斯投资,房地产,房地产投资信托(REITs),2026-08-27,12.9,1.9,62651335,1.0,uptrend,6/8
GIB,Cgi Inc.,非必需消费,专业服务,2026-08-27,74.51,1.9,27065840,1.0,uptrend,6/8
MTD,梅特勒-托利多,工业,生物科技：实验室分析仪器,2026-08-27,1407.43,1.9,244454014,1.0,uptrend,6/8
SBUX,星巴克,非必需消费,餐饮,2026-08-27,107.26,1.9,686346717,1.0,uptrend,7/8
APD,空气产品,基础材料,Major Chemicals,2026-08-27,305.47,1.8,288517293,1.0,uptrend,7/8
AXTA,艾仕得涂料系统,非必需消费,Paints/Coatings,2026-08-27,36.69,1.8,55508967,1.0,uptrend,5/8
GBDC,"Golub Capital Bdc, Inc.",金融,金融：消费服务,2026-08-27,13.07,1.8,15059093,1.0,uptrend,6/8
ING,荷兰国际,金融,商业银行,2026-08-27,35.1,1.8,74273045,1.0,uptrend,6/8
NEOG,纽勤,医疗保健,生物科技：体外/体内诊断,2026-08-27,11.74,1.8,23733019,1.0,uptrend,7/8
UBS,瑞银,金融,大型银行,2026-08-27,54.36,1.8,78341073,1.0,uptrend,6/8
ASH,Ashland Inc.,非必需消费,Specialty Chemicals,2026-08-27,73.94,1.7,46279300,1.0,uptrend,7/8
OGN,Organon & Co.,医疗保健,生物科技：制药,2026-08-27,13.76,1.7,38708747,1.0,uptrend,8/8
WAB,美国西屋制动,工业,铁路运输,2026-08-27,297.28,1.7,263409910,1.0,uptrend,5/8
EFC,Ellington投资,金融,房地产,2026-08-27,13.57,1.6,15021368,1.0,uptrend,6/8
GS,高盛,金融,投资银行/经纪服务,2026-08-27,1040.87,1.6,1941433360,1.0,uptrend,5/8
IHS,Ihs Holding Limited,Telecommunications,电信设备,2026-08-27,8.33,1.6,12397121,1.0,uptrend,7/8
LAUR,"Laureate Education, Inc.",房地产,Other Consumer Services,2026-08-27,39.04,1.6,33446290,1.0,uptrend,6/8
LEN,莱纳建筑,非必需消费,住宅建设,2026-08-27,85.11,1.6,190728746,1.0,uptrend,5/8
ARWR,"Arrowhead Pharmaceuticals, Inc.",医疗保健,生物科技：制药,2026-08-27,88.59,1.5,99173083,1.0,uptrend,7/8
BSX,波士顿科学,医疗保健,医疗/牙科器械,2026-08-27,46.67,1.5,969056996,1.0,uptrend,5/8
CNK,喜满客影城,非必需消费,电影/娱乐,2026-08-27,36.59,1.5,87156008,1.0,uptrend,5/8
CRNX,"Crinetics Pharmaceuticals, Inc.",医疗保健,生物科技：制药,2026-08-27,84.85,1.5,192480356,1.0,uptrend,7/8
NAT,Nordic American Tankers Limited,非必需消费,海上运输,2026-08-27,6.76,1.5,19455453,1.0,uptrend,8/8
SMTI,Sanara Medtech Inc.,医疗保健,工业特种品,2026-08-27,34.58,1.5,11802662,1.0,uptrend,7/8
AJG,亚瑟加拉格尔,金融,专业保险,2026-08-27,260.15,1.4,336220509,1.0,uptrend,8/8
AMG,Affiliated Managers,金融,投资管理,2026-08-27,370.48,1.4,93266101,1.0,uptrend,6/8
DYN,戴纳基,医疗保健,生物科技：制药,2026-08-27,26.09,1.4,45903410,1.0,uptrend,7/8
MC,Moelis & Company,金融,投资管理,2026-08-27,68.63,1.4,59180955,1.0,uptrend,6/8
NWG,Natwest Group Plc,金融,商业银行,2026-08-27,18.46,1.4,57847691,1.0,uptrend,5/8
RITM,Rithm Capital Corp.,房地产,房地产投资信托(REITs),2026-08-27,10.01,1.4,47277092,1.0,uptrend,6/8
SSB,Southstate Bank Corporation,金融,大型银行,2026-08-27,106.05,1.4,86780874,1.0,uptrend,5/8
VOYA,Voya金融,金融,人寿保险,2026-08-27,101.16,1.4,94971529,1.0,uptrend,6/8
WTRG,"Essential Utilities, Inc.",公用事业,Water Supply,2026-08-27,40.55,1.4,78335293,1.0,uptrend,8/8
AGNC,美国资本代理公司,房地产,房地产投资信托(REITs),2026-08-27,10.94,1.3,167172668,1.0,uptrend,6/8
ATAT,亚朵集团,非必需消费,酒店/度假村,2026-08-27,34.69,1.3,35328315,1.0,uptrend,5/8
CTRN,"Citi Trends, Inc.",非必需消费,服装/鞋/配饰零售,2026-08-27,68.67,1.3,11129482,1.0,uptrend,5/8
MCRI,"Monarch Casino & Resort, Inc.",非必需消费,酒店/度假村,2026-08-27,123.62,1.3,15699382,1.0,uptrend,5/8
ARR,Armour住宅房产信托,房地产,房地产投资信托(REITs),2026-08-27,16.41,1.2,53267763,1.0,uptrend,5/8
BANR,邦纳,金融,大型银行,2026-08-27,70.17,1.2,22592196,1.0,uptrend,5/8
